Name,Company,Level,MarketTime,Engine,Gearbox,LWH,BodyStructure,MaximunSpeed,FuelConsumption,EngineCapacity,EngineForm,GearboxType,ParkingBrakeType,PSAirbag,BASideAirbag,BAHeadAirbag,TirePressure,SeatBeltWarning,ChildSeat,ABS,EBD,EBA,ASR,ESC,MergeSupport,DeviationWarning,SecuritySystem,NightVersion,ParkingRadar,ParkingVideo,PanoramicCamera,Cruise,AdaptiveCruise,AutomaticParking,EngineAutomatic,UphillSupport,AutomaticSkylight,PanoramicSkylight,Rims,AutomaticDoor,AutomaticTrunk,InduceTrunk,RoofRacks,EngineAntiTheft,ParkingLock,RemoteKey,KeylessStart,KeylessEntry,SteeringWheel,SeatMaterial,SeatAdjust,PSSeatAdjust,AfterSeatAdjust,SeatMemory,SeatFallDown,CentralArmrest,CupHolder,GPS,Positioning,Screen,ScreenSize,Interface,CDDVD,Speaker,LowLights,HighLights,LED,AdaptiveLights,HeadLights,SupportLights,FogLights,AtmosphereLights,AutomaticWindow,WindowLift,WindowAntiClipHand,InsulatedGlass,AutomaticRearviewAdjust,AutomaticRearviewFold,MakeupMirror,Wipers,InduceWipers,AirConditioning,WindOutlet
"荣威i6 2017款 20T 自动旗舰版",上汽集团,紧凑型车,2017.02,"1.5T 169马力 L4",7挡双离合,4671*1835*1460,4门5座三厢车,210,5.9,1.5,涡轮增压,双离合变速箱(DCT),电子驻车,"主● / 副●","前● / 后-",-,●,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,-,●,●,-,●,-,-,-,-,●,●,●,●,●,●,仿皮,●,"主● / 副-",-,-,整体放倒,"前● / 后●",●,-,-,●,8英寸,USB,-,6-7喇叭,卤素(选装LED),卤素(选装LED),●,-,○,-,-,-,"前● / 后●",主驾驶位,●,-,●,-,●,-,○,手动●,-
"菲翔 2017款 1.4T 自动劲享版",广汽菲克菲亚特,紧凑型车,"1.4T 150马力",7挡双离合,4679*1850*1471,4门5座三厢车,207,-,-,1.4,涡轮增压,双离合变速箱(DCT),手刹,"主● / 副●","前● / 后-",-,-,●,●,●,●,●,●,●,-,-,-,-,-,-,-,-,-,-,-,●,●,-,●,-,-,-,-,●,●,●,-,-,●,皮/织物混搭,●,-,-,-,比例放倒,"前● / 后●",●,-,-,-,-,USB+AUX,单碟CD,6-7喇叭,卤素,卤素,-,-,-,-,●,-,"前● / 后●",前排,●,-,●,-,●,-,-,自动●,-
"菲翔 2017款 1.4T 自动跃享版",广汽菲克菲亚特,紧凑型车,"1.4T 150马力",7挡双离合,4679*1850*1461,4门5座三厢车,207,-,-,1.4,涡轮增压,双离合变速箱(DCT),手刹,"主● / 副●","前● / 后-",-,-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",-,-,-,-,-,-,●,●,-,●,-,-,-,-,●,●,●,●,●,●,真皮,●,"主● / 副-",-,-,比例放倒,"前● / 后●",●,-,-,-,-,USB+AUX,单碟CD,6-7喇叭,卤素,卤素,-,-,-,-,●,-,"前● / 后●",前排,●,-,●,-,●,-,-,自动●,-
"蒙迪欧 2017款 EcoBoost 180 舒适型",长安福特,中型车,2016.11,"1.5T 181马力 L4",6挡手自一体,4873*1852*1470,4门5座三厢车,-,6.9,1.5,涡轮增压,手自一体变速箱(AT),电子驻车,"主● / 副●","前● / 后-","前● / 后●",●,●,●,●,●,●,●,●,-,-,-,-,-,-,-,-,-,-,●,●,-,-,●,-,-,-,-,●,●,●,●,-,●,织物,●,-,-,-,比例放倒,"前● / 后●",●,-,-,-,-,USB,单碟CD,8-9喇叭,卤素,卤素,●,-,-,●,●,-,"前● / 后●",全车,●,-,●,-,●,-,-,手动●,●
"起亚K2 2017款 三厢 1.4L AT GLS",东风悦达起亚,小型车,2016.11,"1.4L 100马力 L4",6挡手自一体,4400*1740*1460,4门5座三厢车,181,5.8,1.4,自然吸气,手自一体变速箱(AT),手刹,"主● / 副●",-,-,-,●,●,●,●,○,○,○,-,-,-,-,"前- / 后●",●,-,-,-,-,○,○,○,-,●,-,-,-,-,●,●,●,-,-,-,织物,-,-,-,-,-,-,-,-,-,●,7英寸,USB+AUX,-,4-5喇叭,卤素,卤素,-,-,-,-,●,-,"前● / 后●",主驾驶位,●,-,●,-,●,-,-,手动●,-
"起亚K2 2017款 三厢 1.6L AT Premium",东风悦达起亚,小型车,2016.11,"1.6L 123马力 L4",6挡手自一体,4400*1740*1460,4门5座三厢车,190,6,1.6,自然吸气,手自一体变速箱(AT),手刹,"主● / 副●","前○ / 后-",-,-,●,●,●,●,○,○,○,-,-,-,-,"前- / 后●",●,-,-,-,-,○,○,●,-,●,-,-,○,-,●,●,●,○,○,●,仿皮,●,-,-,-,比例放倒,"前● / 后-",-,-,-,●,7英寸,USB+AUX,-,6-7喇叭,卤素,卤素,●,-,-,●,●,-,"前● / 后●",主驾驶位,●,-,●,●,●,-,-,"手动● / 自动○",●
"起亚K3 2016款 1.4T 自动GL",东风悦达起亚,紧凑型车,2016.04,"1.4T 130马力 L4",7挡双离合,4600*1780*1445,4门5座三厢车,190,5.9,1.4,涡轮增压,双离合变速箱(DCT),手刹,"主● / 副●","前● / 后-",-,-,●,●,●,●,●,●,●,-,-,-,-,-,-,-,-,-,-,○,●,-,-,●,-,-,-,-,●,●,●,-,-,●,织物,●,-,-,-,-,"前● / 后-",-,-,-,-,-,USB+AUX,-,4-5喇叭,卤素,卤素,-,-,-,-,●,-,"前● / 后●",-,-,-,●,-,●,-,-,手动●,-
"起亚K3 2016款 1.4T 自动GLS",东风悦达起亚,紧凑型车,2016.04,"1.4T 130马力 L4",7挡双离合,4600*1780*1445,4门5座三厢车,190,5.9,1.4,涡轮增压,双离合变速箱(DCT),手刹,"主● / 副●","前● / 后-",-,-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",○,-,-,-,-,○,●,●,-,●,-,-,●,-,●,●,●,●,●,●,仿皮,●,-,-,-,-,"前● / 后●",●,○,○,○,(选装8英寸),USB+AUX,-,4-5喇叭,卤素,卤素,●,-,●,-,●,-,"前● / 后●",-,-,-,●,-,●,-,-,手动●,-
"起亚K3 2016款 1.4T 自动Premium",东风悦达起亚,紧凑型车,2016.04,"1.4T 130马力 L4",7挡双离合,4600*1780*1445,4门5座三厢车,190,5.9,1.4,涡轮增压,双离合变速箱(DCT),手刹,"主● / 副●","前● / 后-","前○ / 后○",●,●,●,●,●,●,●,●,○,-,-,-,"前○ / 后●",●,-,-,-,-,●,●,●,-,●,-,-,●,-,●,●,●,●,●,●,仿皮,●,"主● / 副-",-,-,-,"前● / 后●",●,○,●,●,8英寸,USB+AUX,-,6-7喇叭,氙气,卤素,●,-,●,●,●,-,"前● / 后●",主驾驶位,●,-,●,●,●,-,-,自动●,●
"起亚K3 2016款 1.6L 自动DLX",东风悦达起亚,紧凑型车,2016.04,"1.6L 128马力 L4",6挡手自一体,4600*1780*1445,4门5座三厢车,190,6.2,1.6,自然吸气,手自一体变速箱(AT),手刹,"主● / 副●","前● / 后-",-,-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,●,●,●,-,●,-,-,●,-,●,●,●,●,●,●,仿皮(选装真皮),●,"主○ / 副-",-,○,-,"前● / 后●",●,○,●,●,8英寸,USB+AUX,-,6-7喇叭,卤素,卤素,●,-,●,-,●,-,"前● / 后●",-,-,-,●,-,●,-,-,手动●,●
"起亚K3 2016款 1.6L 自动GLS",东风悦达起亚,紧凑型车,2016.04,"1.6L 128马力 L4",6挡手自一体,4600*1780*1445,4门5座三厢车,190,6.2,1.6,自然吸气,手自一体变速箱(AT),手刹,"主● / 副●","前● / 后-",-,-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",-,-,-,-,-,○,●,●,-,●,-,-,●,-,●,●,●,●,●,●,织物(选装真皮),●,"主○ / 副-",-,○,-,"前● / 后●",●,-,○,○,(选装8英寸),USB+AUX,-,4-5喇叭,卤素,卤素,●,-,●,-,●,-,"前● / 后●",-,-,-,●,-,●,-,-,手动●,-
"起亚K3 2016款 1.6L 自动Premium",东风悦达起亚,紧凑型车,2016.04,"1.6L 128马力 L4",6挡手自一体,4600*1780*1445,4门5座三厢车,190,6.2,1.6,自然吸气,手自一体变速箱(AT),手刹,"主● / 副●","前● / 后-","前○ / 后○",●,●,●,●,●,●,●,●,○,-,-,-,"前○ / 后●",●,-,-,-,-,●,●,●,-,●,-,-,●,-,●,●,●,●,●,●,仿皮,●,"主● / 副-",-,-,-,"前● / 后●",●,○,●,●,8英寸,USB+AUX,-,6-7喇叭,氙气,卤素,●,-,●,●,●,-,"前● / 后●",主驾驶位,●,-,●,●,●,-,-,自动●,●
"起亚K4 2017款 1.6T 自动T-DLX Turbo",东风悦达起亚,中型车,2016.08,"1.6T 175马力 L4",7挡双离合,4720*1815*1465,4门5座三厢车,-,6.6,1.6,涡轮增压,双离合变速箱(DCT),脚刹,"主● / 副●",-,-,-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,-,●,●,●,●,-,-,-,-,●,●,●,●,●,●,仿皮,●,-,-,-,-,"前● / 后●",●,-,-,●,7英寸,USB+AUX,单碟CD,6-7喇叭,卤素,卤素,●,-,●,-,●,-,"前● / 后●",主驾驶位,●,-,●,-,●,-,-,自动●,●
"起亚K4 2017款 1.6T 自动T-GLS Special",东风悦达起亚,中型车,2016.08,"1.6T 175马力 L4",7挡双离合,4720*1815*1465,4门5座三厢车,-,6.6,1.6,涡轮增压,双离合变速箱(DCT),脚刹,"主● / 副●",-,-,-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",-,-,-,-,-,-,●,-,-,●,-,-,-,-,●,●,●,-,-,●,仿皮,●,-,-,-,-,"前● / 后●",●,-,-,●,4.3英寸,USB+AUX,单碟CD,6-7喇叭,卤素,卤素,●,-,●,-,●,-,"前● / 后●",主驾驶位,●,-,●,-,●,-,-,手动●,-
"起亚K4 2017款 1.6T 自动T-PRM",东风悦达起亚,中型车,2016.08,"1.6T 175马力 L4",7挡双离合,4720*1815*1465,4门5座三厢车,-,6.6,1.6,涡轮增压,双离合变速箱(DCT),脚刹,"主● / 副●","前● / 后-","前● / 后●",-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,-,●,●,●,●,-,-,-,-,●,●,●,●,●,●,仿皮,●,"主● / 副-",-,●,-,"前● / 后●",●,●,-,●,7英寸,USB+AUX,单碟CD,6-7喇叭,卤素,卤素,●,-,●,-,●,-,"前● / 后●",主驾驶位,●,-,●,●,●,-,-,自动●,●
"起亚K4 2017款 1.8L 自动DLX Special",东风悦达起亚,中型车,2016.08,"1.8L 143马力 L4",6挡手自一体,4720*1815*1465,4门5座三厢车,-,7.1,1.8,自然吸气,手自一体变速箱(AT),脚刹,"主● / 副●","前● / 后-","前● / 后●",-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,-,●,●,●,●,-,-,-,-,●,●,●,●,●,●,仿皮(选装真皮),●,"主● / 副-",-,○,-,"前● / 后●",●,●,-,●,7英寸,USB+AUX,单碟CD,6-7喇叭,卤素,卤素,●,-,●,-,●,-,"前● / 后●",主驾驶位,●,-,●,●,●,-,○,自动●,●
"起亚K5 2016款 2.0L 自动GLS",东风悦达起亚,中型车,2015.10,"2.0L 161马力 L4",6挡手自一体,4855*1860*1475,4门5座三厢车,197,7.4,2.0,自然吸气,手自一体变速箱(AT),脚刹,"主● / 副●","前● / 后-",-,-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",-,-,-,-,-,-,●,●,-,●,-,-,-,-,●,●,●,-,-,-,仿皮,●,-,-,-,-,"前● / 后-",-,-,-,-,-,USB+AUX,-,6-7喇叭,卤素,卤素,-,-,-,-,●,-,"前● / 后●",主驾驶位,●,-,●,●,●,-,-,自动●,●
"起亚K5 2016款 2.0L 自动LUX",东风悦达起亚,中型车,2015.10,"2.0L 161马力 L4",6挡手自一体,4855*1860*1475,4门5座三厢车,197,7.4,2.0,自然吸气,手自一体变速箱(AT),脚刹,"主● / 副●","前● / 后-","前● / 后●",-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,-,●,●,○,●,-,-,●,-,●,●,●,●,●,●,仿皮,●,"主● / 副-",-,-,-,"前● / 后-",-,-,-,●,5英寸,USB+AUX,-,6-7喇叭,卤素,卤素,●,-,●,-,●,-,"前● / 后●",主驾驶位,●,-,●,●,●,-,-,自动●,●
"轩逸 2016款 1.6XL CVT尊享版",东风日产,紧凑型车,2016.03,"1.6L 126马力 L4",CVT无级变速,4631*1760*1503,4门5座三厢车,183,5.6,1.6,自然吸气,无级变速箱(CVT),手刹,"主● / 副●","前● / 后-","前● / 后●",-,●,●,●,●,●,●,●,-,-,-,-,-,●,-,-,-,-,-,-,●,-,●,-,-,-,-,●,●,●,●,●,-,真皮,●,-,-,-,-,"前● / 后●",●,-,-,●,7英寸,USB+AUX,-,4-5喇叭,卤素,卤素,-,-,-,-,●,-,"前● / 后●",主驾驶位,●,-,●,-,●,-,-,手动●,-
"轩逸 2016款 1.6XL CVT豪华版",东风日产,紧凑型车,2016.03,"1.6L 126马力 L4",CVT无级变速,4631*1760*1503,4门5座三厢车,183,5.6,1.6,自然吸气,无级变速箱(CVT),手刹,"主● / 副●","前● / 后-","前● / 后●",-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",-,-,-,-,-,-,-,●,-,●,-,-,-,-,●,●,●,-,-,-,真皮,●,-,-,-,-,"前● / 后●",●,-,-,-,-,USB+AUX,-,4-5喇叭,卤素,卤素,-,-,-,-,●,-,"前● / 后●",主驾驶位,●,-,●,-,●,-,-,手动●,-
"轩逸 2016款 1.6XV CVT智享版",东风日产,紧凑型车,2016.03,"1.6L 126马力 L4",CVT无级变速,4631*1760*1503,4门5座三厢车,183,5.6,1.6,自然吸气,无级变速箱(CVT),手刹,"主● / 副●","前● / 后-","前● / 后●",-,●,●,●,●,●,●,●,-,-,-,-,-,●,-,-,-,-,-,-,●,-,●,-,-,-,-,●,●,●,●,●,-,真皮,●,-,-,-,-,"前● / 后●",●,-,-,●,7英寸,USB+AUX,-,4-5喇叭,LED,卤素,●,-,-,-,●,-,"前● / 后●",主驾驶位,●,-,●,-,●,-,-,手动●,-
"轩逸 2016款 1.6XV CVT智尊版",东风日产,紧凑型车,2016.03,"1.6L 126马力 L4",CVT无级变速,4631*1760*1503,4门5座三厢车,183,5.2,1.6,自然吸气,无级变速箱(CVT),手刹,"主● / 副●","前● / 后-","前● / 后●",●,●,●,●,●,●,●,●,●,●,●,-,-,●,-,-,-,-,●,-,●,-,●,-,-,-,-,●,●,●,●,●,-,真皮,●,-,-,-,-,"前● / 后●",●,-,-,●,7英寸,USB+AUX,-,4-5喇叭,LED,卤素,●,-,-,-,●,-,"前● / 后●",主驾驶位,●,-,●,-,●,-,-,手动●,-
"轩逸 2016款 1.8XL CVT豪华版",东风日产,紧凑型车,2016.03,"1.8L 139马力 L4",CVT无级变速,4631*1760*1503,4门5座三厢车,186,6.7,1.8,自然吸气,无级变速箱(CVT),手刹,"主● / 副●","前● / 后-","前● / 后●",-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",-,-,-,-,-,-,-,●,-,●,-,-,-,-,●,●,●,●,●,●,真皮,●,-,-,-,-,"前● / 后●",●,-,-,-,7英寸,USB+AUX,-,4-5喇叭,卤素,卤素,-,-,●,-,●,-,"前● / 后●",主驾驶位,●,-,●,-,●,-,-,自动●,●
"轩逸 2016款 1.8XV CVT智尊版",东风日产,紧凑型车,2016.03,"1.8L 139马力 L4",CVT无级变速,4631*1760*1503,4门5座三厢车,186,6.7,1.8,自然吸气,无级变速箱(CVT),手刹,"主● / 副●","前● / 后-","前● / 后●",●,●,●,●,●,●,●,●,●,●,●,-,-,●,-,-,-,-,-,-,●,-,●,-,-,-,-,●,●,●,●,●,●,真皮,●,-,-,-,-,"前● / 后●",●,-,-,●,7英寸,USB+AUX,-,6-7喇叭,LED,卤素,●,-,●,-,●,-,"前● / 后●",主驾驶位,●,-,●,-,●,-,-,自动●,●
"迈锐宝 2017款 1.5T 自动舒适版",上汽通用雪佛兰,中型车,2016.08,"1.5T 170马力 L4",6挡手自一体,4855*1854*1476,4门5座三厢车,205,6.8,1.5,涡轮增压,手自一体变速箱(AT),手刹,"主● / 副●","前● / 后-",-,-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",-,-,-,-,-,●,-,●,-,●,-,-,-,-,●,●,●,-,-,-,织物,●,-,-,-,-,"前● / 后●",●,-,-,-,-,USB+AUX,-,6-7喇叭,卤素,卤素,-,-,●,-,●,-,"前● / 后●",-,-,-,●,-,●,-,-,自动●,-
"迈锐宝 2017款 1.5T 自动豪华版",上汽通用雪佛兰,中型车,2016.08,"1.5T 170马力 L4",6挡手自一体,4855*1854*1476,4门5座三厢车,205,6.8,1.5,涡轮增压,手自一体变速箱(AT),电子驻车,"主● / 副●","前● / 后-",-,-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,●,-,●,-,●,-,-,-,-,●,●,●,●,●,●,真皮,●,"主● / 副-",-,-,-,"前● / 后●",●,●,-,●,7英寸,USB+AUX,-,6-7喇叭,氙气,氙气,-,-,●,-,●,-,"前● / 后●",主驾驶位,●,-,●,-,●,-,-,自动●,●
"迈锐宝XL 2017款 1.5T 自动锐享版",上汽通用雪佛兰,中型车,2017.01,"1.5T 170马力 L4",6挡手自一体,4923*1854*1470,4门5座三厢车,205,6.3,1.5,涡轮增压,手自一体变速箱(AT),电子驻车,"主● / 副●","前● / 后-","前● / 后●",-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",-,-,-,-,-,●,●,●,-,●,-,-,-,-,●,●,●,●,●,-,织物,●,-,-,-,比例放倒,"前● / 后●",●,-,-,●,7英寸,USB+AUX,-,6-7喇叭,卤素,卤素,●,-,●,-,-,-,"前● / 后●",主驾驶位,●,-,●,-,●,-,-,手动●,●
"速腾 2017款 1.6L 自动时尚型",一汽-大众,紧凑型车,2016.09,"1.6L 110马力 L4",6挡手自一体,4655*1780*1453,4门5座三厢车,185,6.8,1.6,自然吸气,手自一体变速箱(AT),手刹,"主● / 副●","前● / 后-",-,-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后○",-,-,-,-,-,-,●,○,-,●,-,-,-,-,●,●,●,-,-,○,织物,●,-,-,-,比例放倒,"前● / 后●",●,-,-,-,-,USB+AUX+SD,单碟CD,6-7喇叭,卤素,卤素,-,-,-,●,●,-,"前● / 后●",全车,●,-,●,-,●,-,-,手动●,-
"速腾 2017款 1.6L 自动舒适型",一汽-大众,紧凑型车,2016.09,"1.6L 110马力 L4",6挡手自一体,4655*1780*1453,4门5座三厢车,185,6.8,1.6,自然吸气,手自一体变速箱(AT),手刹,"主● / 副●","前● / 后-","前○ / 后○",●,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",-,-,-,-,-,-,●,●,-,●,-,-,-,-,●,●,●,●,●,●,真皮,●,"主○ / 副-",-,-,比例放倒,"前● / 后●",●,-,-,●,-,USB+AUX+SD,-,8-9喇叭,卤素,卤素,-,-,○,●,●,-,"前● / 后●",全车,●,-,●,-,●,-,○,手动●,●
"速腾 2017款 180TSI 自动臻享版",一汽-大众,紧凑型车,2017.07,"1.2T 110马力 L4",7挡双离合,4655*1780*1453,4门5座三厢车,190,5.5,1.2,涡轮增压,双离合变速箱(DCT),手刹,"主● / 副●","前● / 后-","前○ / 后○",●,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",-,-,-,-,-,●,●,●,-,●,-,-,-,-,●,●,●,●,●,●,真皮,●,-,-,-,比例放倒,"前● / 后●",●,-,-,●,-,USB+AUX+SD,-,8-9喇叭,卤素,卤素,-,-,●,●,●,-,"前● / 后●",全车,●,-,●,-,●,-,●,手动●,●
"速腾 2017款 180TSI 自动领先型",一汽-大众,紧凑型车,2016.09,"1.2T 110马力 L4",7挡双离合,4655*1780*1453,4门5座三厢车,190,5.5,1.2,涡轮增压,双离合变速箱(DCT),手刹,"主● / 副●","前● / 后-","前○ / 后○",●,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",-,-,-,-,-,●,●,●,-,●,-,-,-,-,●,●,●,●,●,●,真皮,●,-,-,-,比例放倒,"前● / 后●",●,-,-,●,-,USB+AUX+SD,-,8-9喇叭,卤素,卤素,-,-,●,●,●,-,"前● / 后●",全车,●,-,●,-,●,-,●,手动●,●
"速腾 2017款 230TSI 自动舒适型",一汽-大众,紧凑型车,2016.09,"1.4T 131马力 L4",7挡双离合,4655*1780*1453,4门5座三厢车,200,6.2,1.4,涡轮增压,双离合变速箱(DCT),手刹,"主● / 副●","前● / 后-","前○ / 后○",●,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",-,-,-,-,-,-,●,●,-,●,-,-,-,-,●,●,●,●,●,●,真皮,●,-,-,-,比例放倒,"前● / 后●",●,-,-,●,-,USB+AUX+SD,-,8-9喇叭,卤素(选装氙气),卤素(选装氙气),○,-,-,●,●,●,"前● / 后●",全车,●,-,●,-,●,-,-,手动●,●
"速腾 2017款 230TSI 自动豪华型",一汽-大众,紧凑型车,2016.09,"1.4T 131马力 L4",7挡双离合,4655*1780*1453,4门5座三厢车,200,6.2,1.4,涡轮增压,双离合变速箱(DCT),手刹,"主● / 副●","前● / 后-","前○ / 后○",●,●,●,●,●,●,●,●,-,-,-,-,"前● / 后●",○,-,-,-,-,-,●,●,-,●,-,-,-,-,●,●,●,●,●,●,真皮,●,"主● / 副-",-,-,比例放倒,"前● / 后●",●,○,-,●,6.5英寸,USB+AUX+SD,-,8-9喇叭,氙气,氙气,●,-,●,●,●,●,"前● / 后●",全车,●,-,●,-,●,-,●,自动●,●
"速腾 2017款 280TSI 自动R-Line",一汽-大众,紧凑型车,2016.09,"1.4T 150马力 L4",7挡双离合,4655*1780*1453,4门5座三厢车,210,5.9,1.4,涡轮增压,双离合变速箱(DCT),手刹,"主● / 副●","前● / 后-","前○ / 后○",●,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",-,-,-,-,-,●,●,●,-,●,-,-,-,-,●,●,●,●,●,●,仿皮,●,-,-,-,比例放倒,"前● / 后●",●,-,-,●,-,USB+AUX+SD,-,8-9喇叭,卤素(选装氙气),卤素(选装氙气),○,-,-,-,-,●,"前● / 后●",全车,●,-,●,-,●,-,-,手动●,●
"速锐 2015款 改款 1.5L 自动旗舰型",比亚迪,紧凑型车,2015.12,"1.5L 109马力 L4",6挡双离合,4680*1765*1490,4门5座三厢车,-,-,1.5,自然吸气,双离合变速箱(DCT),手刹,"主● / 副●","前● / 后-","前● / 后●",●,●,●,●,●,●,●,●,-,-,-,-,"前● / 后●",●,●,●,-,-,●,●,●,-,●,-,-,-,-,●,●,●,●,●,●,仿皮,●,"主● / 副-",-,-,-,"前● / 后●",●,●,-,●,-,USB+AUX,单碟DVD,10-11喇叭,卤素,卤素,●,-,●,-,●,-,"前● / 后●",主驾驶位,●,●,●,●,●,-,-,自动●,-
"速锐 2015款 改款 1.5L 自动豪华型",比亚迪,紧凑型车,2015.12,"1.5L 109马力 L4",6挡双离合,4680*1765*1490,4门5座三厢车,-,-,1.5,自然吸气,双离合变速箱(DCT),手刹,"主● / 副●","前● / 后-","前● / 后●",-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,●,●,●,-,●,-,-,-,-,●,●,●,●,●,●,仿皮,●,-,-,-,-,"前● / 后●",●,●,-,●,-,USB+AUX,单碟DVD,6-7喇叭,卤素,卤素,●,-,●,-,●,-,"前● / 后●",主驾驶位,●,-,●,●,●,-,-,自动●,-
"锋范 2017款 1.5L CVT旗舰版",广汽本田,紧凑型车,2016.11,"1.5L 131马力 L4",CVT无级变速,4450*1695*1477,4门5座三厢车,185,5.4,1.5,自然吸气,无级变速箱(CVT),手刹,"主● / 副●","前● / 后-",-,-,●,●,●,●,●,●,●,-,-,-,-,-,●,-,-,-,-,●,●,●,-,●,-,-,-,-,●,●,●,●,●,●,织物,●,-,-,-,-,"前● / 后-",-,-,-,●,7英寸,USB+HDMI,-,4-5喇叭,卤素,卤素,-,-,-,-,●,-,"前● / 后●",主驾驶位,●,●,●,-,●,-,-,自动●,●
