Name,Company,Level,MarketTime,Engine,Gearbox,LWH,BodyStructure,MaximunSpeed,FuelConsumption,EngineCapacity,EngineForm,GearboxType,ParkingBrakeType,PSAirbag,BASideAirbag,BAHeadAirbag,TirePressure,SeatBeltWarning,ChildSeat,ABS,EBD,EBA,ASR,ESC,MergeSupport,DeviationWarning,SecuritySystem,NightVersion,ParkingRadar,ParkingVideo,PanoramicCamera,Cruise,AdaptiveCruise,AutomaticParking,EngineAutomatic,UphillSupport,AutomaticSkylight,PanoramicSkylight,Rims,AutomaticDoor,AutomaticTrunk,InduceTrunk,RoofRacks,EngineAntiTheft,ParkingLock,RemoteKey,KeylessStart,KeylessEntry,SteeringWheel,SeatMaterial,SeatAdjust,PSSeatAdjust,AfterSeatAdjust,SeatMemory,SeatFallDown,CentralArmrest,CupHolder,GPS,Positioning,Screen,ScreenSize,Interface,CDDVD,Speaker,LowLights,HighLights,LED,AdaptiveLights,HeadLights,SupportLights,FogLights,AtmosphereLights,AutomaticWindow,WindowLift,WindowAntiClipHand,InsulatedGlass,AutomaticRearviewAdjust,AutomaticRearviewFold,MakeupMirror,Wipers,InduceWipers,AirConditioning,WindOutlet
"锋范 2017款 1.5L CVT豪华版",广汽本田,紧凑型车,2016.11,"1.5L 131马力 L4",CVT无级变速,4450*1695*1477,4门5座三厢车,-,5.4,1.5,自然吸气,无级变速箱(CVT),手刹,"主● / 副●","前● / 后-",-,-,●,●,●,●,●,●,●,-,-,-,-,-,-,-,-,-,-,-,●,●,-,●,-,-,-,-,●,●,●,●,●,-,织物,●,-,-,-,-,"前● / 后-",-,-,-,-,-,USB+AUX,单碟CD,4-5喇叭,卤素,卤素,-,-,-,-,●,-,"前● / 后●",主驾驶位,●,●,●,-,●,-,-,手动●,●
"锐行 2016款 1.4TGI TST双离合尊享版",上汽集团,紧凑型车,2016.06,"1.4T 156马力 L4",7挡双离合,4612*1804*1488,4门5座三厢车,200,5.7,1.4,涡轮增压,双离合变速箱(DCT),手刹,"主● / 副●",-,-,-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,●,●,●,-,●,-,-,-,-,●,●,●,-,-,-,仿皮,●,-,-,-,整体放倒,"前● / 后●",●,-,-,●,7英寸,USB+AUX,-,4-5喇叭,卤素,卤素,●,-,-,-,-,-,"前● / 后●",-,-,-,●,-,●,-,-,手动●,-
"锐行 2016款 1.4TGI TST双离合贺岁版",上汽集团,紧凑型车,2016.12,"1.4T 156马力 L4",7挡双离合,4612*1804*1488,4门5座三厢车,200,5.7,1.4,涡轮增压,双离合变速箱(DCT),手刹,"主● / 副●",-,-,●,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,●,●,●,-,●,-,-,●,-,●,●,●,-,-,-,仿皮,●,-,-,-,整体放倒,"前● / 后●",●,-,-,●,7英寸,USB+AUX,-,4-5喇叭,卤素,卤素,●,-,-,-,-,-,"前● / 后●",-,-,-,●,-,●,-,-,手动●,-
"阿特兹 2017款 2.0L 蓝天时尚版",一汽马自达,中型车,2016.08,"2.0L 158马力 L4",6挡手自一体,4870*1840*1450,4门5座三厢车,195,6.4,2.0,自然吸气,手自一体变速箱(AT),电子驻车,"主● / 副●","前● / 后-","前● / 后●",-,●,●,●,●,●,●,●,-,-,-,-,"前● / 后●",-,-,-,-,-,●,●,●,-,●,-,-,-,-,●,●,●,●,-,●,织物,●,-,-,-,比例放倒,"前● / 后●",●,-,-,-,-,USB+AUX,单碟CD,6-7喇叭,LED,LED,●,-,-,-,●,-,"前● / 后●",全车,●,●,●,●,●,-,-,自动●,●
"雅阁 2016款 2.0L 舒适版",广汽本田,中型车,2016.03,"2.0L 155马力 L4",CVT无级变速,4915*1845*1470,4门5座三厢车,200,7,2.0,自然吸气,无级变速箱(CVT),电子驻车,"主● / 副●","前● / 后-",-,-,●,●,●,●,●,●,●,-,-,-,-,-,●,-,-,-,-,-,●,●,-,●,-,-,-,-,●,●,●,-,-,-,织物,●,-,-,-,整体放倒,"前● / 后●",●,-,-,●,8英寸,USB+AUX,单碟CD,6-7喇叭,卤素,卤素,●,-,-,-,●,-,"前● / 后●",主驾驶位,●,-,●,-,●,-,-,手动●,-
"雪铁龙C4L 2016款 1.2T 自动精英型",东风雪铁龙,紧凑型车,2016.07,"1.2T 136马力 L3",6挡手自一体,4675*1780*1500,4门5座三厢车,200,5.4,1.2,涡轮增压,手自一体变速箱(AT),电子驻车,"主● / 副●","前● / 后-",-,●,●,●,●,●,●,●,●,●,●,-,-,"前● / 后●",●,-,-,-,-,●,●,●,-,●,-,-,-,-,●,●,●,●,●,●,真皮,●,"主● / 副-",-,-,比例放倒,"前● / 后●",●,○,○,●,(选装7英寸),USB+AUX,单碟CD,6-7喇叭,卤素(选装LED),卤素(选装LED),●,-,●,○,●,-,"前● / 后●",-,-,-,●,●,●,-,●,自动●,●
"雪铁龙C4L 2016款 1.2T 自动领先型",东风雪铁龙,紧凑型车,2016.07,"1.2T 136马力 L3",6挡手自一体,4675*1780*1500,4门5座三厢车,200,5.4,1.2,涡轮增压,手自一体变速箱(AT),电子驻车,"主● / 副●","前● / 后-",-,●,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,●,●,●,-,●,-,-,-,-,●,●,●,●,●,●,织物,●,-,-,-,比例放倒,"前● / 后-",-,-,-,●,-,USB+AUX,单碟CD,6-7喇叭,卤素,卤素,●,-,-,-,●,-,"前● / 后●",-,-,-,●,●,●,-,-,手动●,-
"雪铁龙C4L 2016款 1.6T 自动精英型",东风雪铁龙,紧凑型车,2016.07,"1.6T 167马力 L4",6挡手自一体,4675*1780*1500,4门5座三厢车,215,6,1.6,涡轮增压,手自一体变速箱(AT),电子驻车,"主● / 副●","前● / 后-",-,●,●,●,●,●,●,●,●,●,●,-,-,"前● / 后●",●,-,-,-,-,●,●,●,-,●,-,-,-,-,●,●,●,●,●,●,真皮,●,"主● / 副-",-,-,比例放倒,"前● / 后●",●,○,○,●,(选装7英寸),USB+AUX,单碟CD,6-7喇叭,卤素(选装LED),卤素(选装LED),●,-,●,○,●,-,"前● / 后●",-,-,-,●,●,●,-,●,自动●,●
"雪铁龙C4L 2016款 1.6T 自动领先型",东风雪铁龙,紧凑型车,2016.07,"1.6T 167马力 L4",6挡手自一体,4675*1780*1500,4门5座三厢车,215,6,1.6,涡轮增压,手自一体变速箱(AT),电子驻车,"主● / 副●","前● / 后-",-,●,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,●,●,●,-,●,-,-,-,-,●,●,●,●,●,●,织物,●,-,-,-,比例放倒,"前● / 后-",-,-,-,●,-,USB+AUX,单碟CD,6-7喇叭,卤素,卤素,●,-,-,-,●,-,"前● / 后●",-,-,-,●,●,●,-,-,手动●,-
"雪铁龙C5 2016款 1.6T 自动尊悦型",东风雪铁龙,中型车,2015.11,"1.6T 167马力 L4",6挡手自一体,4805*1860*1458,4门5座三厢车,215,6.4,1.6,涡轮增压,手自一体变速箱(AT),手刹,"主● / 副●",-,-,-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",-,-,-,-,-,●,●,○,-,●,-,-,-,-,●,●,●,-,-,●,织物,●,-,-,-,-,"前● / 后●",●,-,-,-,-,USB+AUX,单碟CD,6-7喇叭,卤素,卤素,●,-,-,●,●,-,"前● / 后●",全车,●,●,●,-,●,-,-,自动●,●
"雪铁龙C5 2017款 350THP 自动舒适型",东风雪铁龙,中型车,2017.06,"1.6T 167马力 L4",6挡手自一体,4825*1860*1480,4门5座三厢车,215,6.5,1.6,涡轮增压,手自一体变速箱(AT),电子驻车,"主● / 副●",-,-,-,●,●,●,●,●,●,●,-,-,-,-,-,-,-,-,-,-,●,●,-,-,●,-,-,-,-,●,●,●,-,-,●,织物,●,-,-,-,-,"前● / 后●",●,-,-,●,8英寸,USB,-,6-7喇叭,卤素,卤素,●,-,-,●,-,-,"前● / 后●",全车,●,●,●,-,●,-,-,自动●,●
"雪铁龙C5 2017款 350THP 自动豪华型",东风雪铁龙,中型车,2017.06,"1.6T 167马力 L4",6挡手自一体,4825*1860*1480,4门5座三厢车,215,6.5,1.6,涡轮增压,手自一体变速箱(AT),电子驻车,"主● / 副●","前● / 后-",-,●,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,●,●,●,-,●,-,-,-,-,●,●,●,●,●,●,真皮,●,"主● / 副●",-,-,-,"前● / 后●",●,○,○,●,8英寸,USB,-,6-7喇叭,卤素,卤素,●,-,●,●,-,-,"前● / 后●",全车,●,●,●,-,●,-,●,自动●,●
"雷凌 2016款 双擎 1.8H GS CVT精英天窗版",广汽丰田,紧凑型车,2015.10,"1.8L 99马力 L4",E-CVT无级变速,4630*1775*1485,4门5座三厢车,-,4.2,1.8,自然吸气,53,扭力梁式非独立悬架,"主● / 副●","前● / 后-","前● / 后●",-,●,●,●,●,●,●,●,-,-,-,-,-,-,-,-,-,-,-,●,●,-,●,-,-,-,-,●,●,●,●,-,-,织物,●,-,-,-,-,"前● / 后-",-,-,-,-,-,USB+AUX,单碟CD,4-5喇叭,LED,LED,-,-,-,-,●,-,"前● / 后●",-,-,-,●,-,●,-,-,自动●,-
"雷凌 2016款 双擎 1.8H GS CVT精英版",广汽丰田,紧凑型车,2015.10,"1.8L 99马力 L4",E-CVT无级变速,4630*1775*1485,4门5座三厢车,-,4.2,1.8,自然吸气,53,扭力梁式非独立悬架,"主● / 副●","前● / 后-","前● / 后●",-,●,●,●,●,●,●,●,-,-,-,-,-,-,-,-,-,-,-,●,-,-,●,-,-,-,-,●,●,●,●,-,-,织物,●,-,-,-,-,"前● / 后-",-,-,-,-,-,USB+AUX,单碟CD,4-5喇叭,LED,LED,-,-,-,-,●,-,"前● / 后●",-,-,-,●,-,●,-,-,自动●,-
"雷凌 2016款 双擎 1.8H GS-L CVT领先版",广汽丰田,紧凑型车,2015.10,"1.8L 99马力 L4",E-CVT无级变速,4630*1775*1485,4门5座三厢车,-,4.2,1.8,自然吸气,53,扭力梁式非独立悬架,"主● / 副●","前● / 后-","前● / 后●",-,●,●,●,●,●,●,●,-,-,-,-,-,●,-,-,-,-,-,●,●,-,●,-,-,-,-,●,●,●,●,●,●,真皮,●,"主● / 副-",-,-,-,"前● / 后●",●,-,-,●,-,USB+AUX,-,4-5喇叭,LED,LED,-,-,●,-,●,-,"前● / 后●",-,-,-,●,-,●,-,-,自动●,-
"雷凌 2016款 双擎 1.8H V CVT豪华版",广汽丰田,紧凑型车,2015.10,"1.8L 99马力 L4",E-CVT无级变速,4630*1775*1485,4门5座三厢车,-,4.2,1.8,自然吸气,53,扭力梁式非独立悬架,"主● / 副●","前● / 后-","前● / 后●",-,●,●,●,●,●,●,●,-,-,-,-,-,●,-,-,-,-,-,●,●,-,●,-,-,-,-,●,●,●,●,●,●,真皮,●,"主● / 副-",-,-,-,"前● / 后●",●,●,●,●,-,USB+AUX,单碟CD,6-7喇叭,LED,LED,-,-,●,-,●,-,"前● / 后●",-,-,-,●,-,●,-,-,自动●,-
"雷凌 2017款 1.2T G CVT精英版",广汽丰田,紧凑型车,2016.11,"1.2T 116马力 L4",CVT无级变速(模拟8挡),4630*1775*1480,4门5座三厢车,-,5.6,1.2,涡轮增压,无级变速箱(CVT),手刹,"主● / 副●","前● / 后-",-,-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",-,-,-,-,-,●,●,●,-,●,-,-,-,-,●,●,●,-,-,-,织物,●,-,-,-,-,"前● / 后-",-,-,-,-,-,USB+AUX,单碟CD,4-5喇叭,卤素,卤素,-,-,-,-,●,-,"前● / 后●",-,-,-,●,-,●,-,-,手动●,-
"雷凌 2017款 1.2T V CVT豪华版",广汽丰田,紧凑型车,2016.11,"1.2T 116马力 L4",CVT无级变速(模拟8挡),4630*1775*1480,4门5座三厢车,-,5.6,1.2,涡轮增压,无级变速箱(CVT),手刹,"主● / 副●","前● / 后-",-,-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",-,-,-,-,-,●,●,●,-,●,-,-,-,-,●,●,●,-,-,-,仿皮+真皮,●,-,-,-,-,"前● / 后-",-,-,-,●,-,USB+AUX,(选装单碟CD),4-5喇叭,卤素,卤素,●,-,-,-,●,-,"前● / 后●",-,-,-,●,-,●,-,-,手动●,-
"雷凌 2017款 1.8GS CVT精英版",广汽丰田,紧凑型车,2016.11,"1.8L 140马力 L4",CVT无级变速(模拟8挡),4630*1775*1480,4门5座三厢车,-,5.9,1.8,自然吸气,无级变速箱(CVT),手刹,"主● / 副●","前● / 后-",-,-,●,●,●,●,●,●,●,-,-,-,-,-,●,-,-,-,-,●,●,●,-,●,-,-,-,-,●,●,●,-,-,●,织物,●,-,-,-,-,"前● / 后-",-,-,-,●,-,USB+AUX,(选装单碟CD),4-5喇叭,卤素,卤素,-,-,-,-,●,-,"前● / 后●",-,-,-,●,-,●,-,-,手动●,-
"雷凌 2017款 1.8GS-L CVT领先版",广汽丰田,紧凑型车,2016.11,"1.8L 140马力 L4",CVT无级变速(模拟8挡),4630*1775*1480,4门5座三厢车,-,5.9,1.8,自然吸气,无级变速箱(CVT),手刹,"主● / 副●","前● / 后-",-,-,●,●,●,●,●,●,●,-,-,-,-,-,●,-,-,-,-,●,●,●,-,●,-,-,-,-,●,●,●,-,-,●,仿皮+真皮,●,"主● / 副-",-,-,-,"前● / 后-",-,-,-,●,-,USB+AUX,(选装单碟CD),4-5喇叭,卤素,卤素,-,-,-,-,●,-,"前● / 后●",-,-,-,●,-,●,-,-,手动●,-
"雷凌 2017款 改款 1.8GS CVT精英版",广汽丰田,紧凑型车,"1.8L 140马力",CVT无级变速(模拟8挡),4630*1775*1480,4门5座三厢车,-,-,-,1.8,自然吸气,无级变速箱(CVT),手刹,"主● / 副●","前● / 后-",-,-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",-,-,-,-,-,●,●,●,-,●,-,-,-,-,●,●,●,●,●,-,织物,●,-,-,-,比例放倒,"前● / 后●",●,●,-,●,8英寸,USB+AUX,-,4-5喇叭,卤素,卤素,-,-,-,-,●,-,"前● / 后●",-,-,-,●,-,●,-,-,手动●,-
"雷凌 2017款 改款 1.8GS-L CVT领先版",广汽丰田,紧凑型车,"1.8L 140马力",CVT无级变速(模拟8挡),4630*1775*1480,4门5座三厢车,-,-,-,1.8,自然吸气,无级变速箱(CVT),手刹,"主● / 副●","前● / 后-",-,-,●,●,●,●,●,●,●,-,-,-,-,-,●,-,-,-,-,●,●,●,-,●,-,-,-,-,●,●,●,●,●,-,仿皮+真皮,●,-,-,-,比例放倒,"前● / 后●",●,●,-,●,8英寸,USB+AUX,-,4-5喇叭,LED,LED,-,-,●,-,●,-,"前● / 后●",主驾驶位,-,-,●,-,●,-,-,手动●,-
"雷凌 2017款 改款 1.8V CVT 豪华版",广汽丰田,紧凑型车,"1.8L 140马力",CVT无级变速(模拟8挡),4630*1775*1480,4门5座三厢车,-,-,-,1.8,自然吸气,无级变速箱(CVT),手刹,"主● / 副●","前● / 后-","前● / 后●",●,●,●,●,●,●,●,●,-,-,-,-,-,●,-,-,-,-,●,●,●,-,●,-,-,-,-,●,●,●,●,●,●,仿皮+真皮,●,-,-,-,比例放倒,"前● / 后●",●,●,-,●,8英寸,USB+AUX,-,6-7喇叭,LED,LED,-,-,●,-,●,-,"前● / 后●",主驾驶位,-,-,●,-,●,-,-,自动●,-
"雷凌 2017款 改款 185T CVT精英版",广汽丰田,紧凑型车,"1.2T 116马力",CVT无级变速(模拟8挡),4630*1775*1480,4门5座三厢车,-,-,-,1.2,涡轮增压,无级变速箱(CVT),手刹,"主● / 副●","前● / 后-",-,-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",-,-,-,-,-,●,●,●,-,●,-,-,-,-,●,●,●,-,-,-,织物,●,-,-,-,比例放倒,"前● / 后●",●,●,-,●,8英寸,USB+AUX,-,4-5喇叭,卤素,卤素,-,-,-,-,●,-,"前● / 后●",-,-,-,●,-,●,-,-,手动●,-
"雷凌 2017款 改款 185T CVT领先版",广汽丰田,紧凑型车,"1.2T 116马力",CVT无级变速(模拟8挡),4630*1775*1480,4门5座三厢车,-,-,-,1.2,涡轮增压,无级变速箱(CVT),手刹,"主● / 副●","前● / 后-",-,-,●,●,●,●,●,●,●,-,-,-,-,-,●,-,-,-,-,●,●,●,-,●,-,-,-,-,●,●,●,-,-,-,仿皮+真皮,●,-,-,-,比例放倒,"前● / 后●",●,●,-,●,8英寸,USB+AUX,-,4-5喇叭,LED,LED,-,-,●,-,●,-,"前● / 后●",主驾驶位,-,-,●,-,●,-,-,手动●,-
"雷凌 2017款 改款双擎 1.8H GS CVT精英天窗版",广汽丰田,紧凑型车,"1.8L 99马力 ",E-CVT无级变速,4630*1775*1485,4门5座三厢车,-,-,-,1.8,自然吸气,207,扭力梁式非独立悬架,"主● / 副●","前● / 后-","前● / 后●",-,●,●,●,●,●,●,●,-,-,-,-,-,-,-,-,-,-,-,●,●,-,●,-,-,-,-,●,●,●,●,-,-,织物,●,-,-,-,-,"前● / 后-",-,-,-,-,-,USB+AUX,单碟CD,4-5喇叭,LED,LED,-,-,-,-,●,-,"前● / 后●",-,-,-,●,-,●,-,-,自动●,-
"雷凌 2017款 改款双擎 1.8H GS CVT精英版",广汽丰田,紧凑型车,"1.8L 99马力 ",E-CVT无级变速,4630*1775*1485,4门5座三厢车,-,-,-,1.8,自然吸气,207,扭力梁式非独立悬架,"主● / 副●","前● / 后-","前● / 后●",-,●,●,●,●,●,●,●,-,-,-,-,-,-,-,-,-,-,-,●,-,-,●,-,-,-,-,●,●,●,●,-,-,织物,●,-,-,-,-,"前● / 后-",-,-,-,-,-,USB+AUX,单碟CD,4-5喇叭,LED,LED,-,-,-,-,●,-,"前● / 后●",-,-,-,●,-,●,-,-,自动●,-
"雷凌 2017款 改款双擎 1.8H GS-L CVT领先版",广汽丰田,紧凑型车,"1.8L 99马力 ",E-CVT无级变速,4630*1775*1485,4门5座三厢车,-,-,-,1.8,自然吸气,207,扭力梁式非独立悬架,"主● / 副●","前● / 后-","前● / 后●",-,●,●,●,●,●,●,●,-,-,-,-,-,●,-,-,-,-,-,●,●,-,●,-,-,-,-,●,●,●,●,●,●,仿皮+真皮,●,"主● / 副-",-,-,-,"前● / 后●",●,●,-,●,8英寸,USB+AUX,-,4-5喇叭,LED,LED,-,-,●,-,●,-,"前● / 后●",主驾驶位,-,-,●,-,●,-,-,自动●,-
"雷凌 2017款 改款双擎 1.8H V CVT豪华版",广汽丰田,紧凑型车,"1.8L 99马力 ",E-CVT无级变速,4630*1775*1485,4门5座三厢车,-,-,-,1.8,自然吸气,207,扭力梁式非独立悬架,"主● / 副●","前● / 后-","前● / 后●",●,●,●,●,●,●,●,●,-,-,-,-,-,●,-,-,-,-,-,●,●,-,●,-,-,-,-,●,●,●,●,●,●,仿皮+真皮,●,"主● / 副-",-,-,-,"前● / 后●",●,●,-,●,8英寸,USB+AUX,-,6-7喇叭,LED,LED,-,-,●,-,●,-,"前● / 后●",主驾驶位,-,-,●,-,●,-,-,自动●,-
"领动 2016款 1.4T 双离合炫动·旗舰型",北京现代,紧凑型车,2016.03,"1.4T 130马力 L4",7挡双离合,4610*1800*1450,4门5座三厢车,200,5.7,1.4,涡轮增压,双离合变速箱(DCT),手刹,"主● / 副●","前● / 后-","前○ / 后○",●,●,●,●,●,●,●,●,●,●,-,-,"前● / 后●",●,-,-,-,-,○,●,●,-,●,-,-,●,-,●,●,●,●,●,●,仿皮,●,"主● / 副●",-,●,比例放倒,"前● / 后●",●,○,○,●,8英寸,USB+AUX,-,6-7喇叭,卤素(选装氙气),卤素(选装氙气),●,-,●,●,●,-,"前● / 后●",全车,●,-,●,●,●,-,-,自动●,●
"领动 2016款 1.4T 双离合炫动·活力型",北京现代,紧凑型车,2016.08,"1.4T 130马力 L4",7挡双离合,4610*1800*1450,4门5座三厢车,200,5.7,1.4,涡轮增压,双离合变速箱(DCT),手刹,"主● / 副●","前● / 后-",-,-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,○,●,●,-,●,-,-,○,-,●,●,●,○,○,○,织物(选装仿皮),●,-,-,-,-,"前● / 后●",●,-,-,●,8英寸,USB+AUX,-,6-7喇叭,卤素,卤素,●,-,●,●,●,-,"前● / 后●",主驾驶位,●,-,●,○,●,-,-,手动●,○
"领动 2016款 1.4T 双离合炫动·精英型",北京现代,紧凑型车,2016.03,"1.4T 130马力 L4",7挡双离合,4610*1800*1450,4门5座三厢车,200,5.7,1.4,涡轮增压,双离合变速箱(DCT),手刹,"主● / 副●","前● / 后-",-,-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,○,●,●,-,●,-,-,●,-,●,●,●,●,●,●,仿皮,●,-,-,-,-,"前● / 后●",●,-,-,●,8英寸,USB+AUX,-,6-7喇叭,卤素,卤素,●,-,●,●,●,-,"前● / 后●",主驾驶位,●,-,●,●,●,-,-,手动●,●
"领动 2016款 1.6L 自动智炫·旗舰型",北京现代,紧凑型车,2016.03,"1.6L 130马力 L4",6挡手自一体,4610*1800*1450,4门5座三厢车,204,6.1,1.6,自然吸气,手自一体变速箱(AT),手刹,"主● / 副●","前● / 后-","前○ / 后○",●,●,●,●,●,●,●,●,●,●,●,-,"前● / 后●",●,-,-,-,-,○,●,●,-,●,-,-,●,-,●,●,●,●,●,●,仿皮,●,"主● / 副●",-,●,比例放倒,"前● / 后●",●,○,○,●,8英寸,USB+AUX,-,6-7喇叭,卤素(选装氙气),卤素(选装氙气),●,-,●,●,●,-,"前● / 后●",全车,●,-,●,●,●,-,-,自动●,●
"领动 2016款 1.6L 自动智炫·精英型",北京现代,紧凑型车,2016.03,"1.6L 130马力 L4",6挡手自一体,4610*1800*1450,4门5座三厢车,204,6.1,1.6,自然吸气,手自一体变速箱(AT),手刹,"主● / 副●","前● / 后-",-,-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,○,●,●,-,●,-,-,○,-,●,●,●,○,○,-,织物,●,-,-,-,-,"前● / 后-",-,-,-,●,8英寸,USB+AUX,-,6-7喇叭,卤素,卤素,●,-,●,●,●,-,"前● / 后●",主驾驶位,●,-,●,○,●,-,-,手动●,-
"领动 2016款 1.6L 自动智炫·豪华型",北京现代,紧凑型车,2016.03,"1.6L 130马力 L4",6挡手自一体,4610*1800*1450,4门5座三厢车,204,6.1,1.6,自然吸气,手自一体变速箱(AT),手刹,"主● / 副●","前● / 后-",-,●,●,●,●,●,●,●,●,●,-,-,-,"前● / 后●",●,-,-,-,-,○,●,●,-,●,-,-,●,-,●,●,●,●,●,●,仿皮,●,"主● / 副-",-,-,-,"前● / 后●",●,-,-,●,8英寸,USB+AUX,-,6-7喇叭,卤素,卤素,●,-,●,●,●,-,"前● / 后●",全车,●,-,●,●,●,-,-,"手动● / 自动○",●
"领动 2016款 1.6L 自动智炫·青春型",北京现代,紧凑型车,2016.03,"1.6L 130马力 L4",6挡手自一体,4610*1800*1450,4门5座三厢车,204,6.1,1.6,自然吸气,手自一体变速箱(AT),手刹,"主● / 副●",-,-,-,●,●,●,●,○,○,○,-,-,-,-,-,-,-,-,-,-,○,○,-,-,●,-,-,-,-,●,●,●,-,-,-,织物,●,-,-,-,-,"前● / 后-",-,-,-,-,-,USB+AUX,-,4-5喇叭,卤素,卤素,-,-,-,-,●,-,"前● / 后●",-,-,-,●,-,●,-,-,手动●,-
"马自达3 Axela昂克赛拉 2017款 三厢 1.5L 自动",长安马自达,紧凑型车,2017.02,"1.5L 117马力 L4",6挡手自一体,4582*1795*1458,4门5座三厢车,184,5.8,1.5,自然吸气,手自一体变速箱(AT),手刹,"主● / 副●","前● / 后-",-,-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",-,-,-,-,-,●,●,-,-,●,-,-,-,-,●,●,●,●,-,-,织物,●,-,-,-,比例放倒,"前● / 后●",●,-,-,-,-,USB+AUX,-,4-5喇叭,卤素,卤素,-,-,-,-,-,-,"前● / 后●",-,-,●,●,-,●,-,-,手动●,-
"马自达3 Axela昂克赛拉 2017款 三厢 2.0L 自动",长安马自达,紧凑型车,2017.02,"2.0L 158马力 L4",6挡手自一体,4582*1795*1458,4门5座三厢车,207,6.2,2.0,自然吸气,手自一体变速箱(AT),电子驻车,"主● / 副●","前● / 后-",-,-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,●,●,●,-,●,-,-,-,-,●,●,●,●,-,●,真皮,●,"主● / 副-",-,-,比例放倒,"前● / 后●",●,●,-,●,7英寸,USB+AUX+SD,单碟CD,6-7喇叭,LED,LED,●,-,-,-,●,-,"前● / 后●",全车,●,●,●,●,●,-,-,自动●,●
